timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote
2024-04-19 12:00:00+00:00,64870.73,65440.57,63820.57,64437.17,10695.68779,2024-04-19 15:59:59.999000+00:00,692047710.9461684,454130,5257.32962,340123611.167676
2024-04-19 16:00:00+00:00,64437.18,64808.54,63506.57,64325.25,7338.37595,2024-04-19 19:59:59.999000+00:00,470856106.8212729,361756,3741.44897,240108839.8298205
2024-04-19 20:00:00+00:00,64325.26,64494.03,62953.9,63818.01,5754.71807,2024-04-19 23:59:59.999000+00:00,367258293.3908964,322017,2908.12491,185576883.1884137
2024-04-20 00:00:00+00:00,63818.01,64263.41,63090.07,63956.0,4907.95296,2024-04-20 03:59:59.999000+00:00,312654533.026951,274150,2669.36797,170058674.9304667
2024-04-20 04:00:00+00:00,63956.01,64268.58,63815.53,63961.22,2687.98622,2024-04-20 07:59:59.999000+00:00,172244647.9297753,150007,1325.69746,84963788.5645401
2024-04-20 08:00:00+00:00,63961.22,63988.0,63277.0,63707.17,3210.87149,2024-04-20 11:59:59.999000+00:00,204366905.316687,198290,1533.39545,97603722.8580518
2024-04-20 12:00:00+00:00,63707.18,64960.37,63575.83,64808.35,3733.80603,2024-04-20 15:59:59.999000+00:00,239571462.6792938,249833,2024.64549,129978466.4666269
2024-04-20 16:00:00+00:00,64808.35,65419.0,64456.54,64866.44,6438.0366,2024-04-20 19:59:59.999000+00:00,418296263.8770895,349907,3174.49333,206243366.8544998
2024-04-20 20:00:00+00:00,64866.45,65031.25,64555.0,64940.59,2158.77645,2024-04-20 23:59:59.999000+00:00,139815768.6096826,154525,1084.2447,70229454.6231051
2024-04-21 00:00:00+00:00,64940.58,65695.56,64608.0,65170.0,3453.01051,2024-04-21 03:59:59.999000+00:00,225019524.6888015,215542,1876.37298,122284601.9689806
2024-04-21 04:00:00+00:00,65170.01,65244.65,64843.98,65150.66,2641.24775,2024-04-21 07:59:59.999000+00:00,171808623.9625813,187527,1220.99017,79430662.3920808
2024-04-21 08:00:00+00:00,65150.67,65440.95,64763.15,65234.01,3450.14128,2024-04-21 11:59:59.999000+00:00,224423812.0252166,258179,1803.84516,117364491.9013994
2024-04-21 12:00:00+00:00,65234.02,65375.41,64778.69,65043.69,2695.60703,2024-04-21 15:59:59.999000+00:00,175280350.7137003,235065,1294.09021,84156387.2897801
2024-04-21 16:00:00+00:00,65043.7,65087.92,64237.5,64538.0,4176.1013,2024-04-21 19:59:59.999000+00:00,269824131.8178946,258140,2000.45981,129237217.3283694
2024-04-21 20:00:00+00:00,64538.0,65167.19,64362.5,64941.15,2900.31365,2024-04-21 23:59:59.999000+00:00,188040184.9449823,235700,1538.95934,99784504.1276396
2024-04-22 00:00:00+00:00,64941.15,66090.69,64500.0,65703.5,7919.96299,2024-04-22 03:59:59.999000+00:00,516820319.2171622,414404,4607.02097,300847823.2282047
2024-04-22 04:00:00+00:00,65703.49,66479.8,65509.24,65980.0,6098.37541,2024-04-22 07:59:59.999000+00:00,402680986.9959179,365671,3184.40424,210302480.6871181
2024-04-22 08:00:00+00:00,65980.01,66204.44,65702.0,65877.47,3405.5687,2024-04-22 11:59:59.999000+00:00,224690129.460251,200390,1585.72974,104629356.6201049
2024-04-22 12:00:00+00:00,65877.47,66477.53,65626.87,65994.38,5461.41672,2024-04-22 15:59:59.999000+00:00,360596553.5650852,336167,2668.20338,176194084.5729915
2024-04-22 16:00:00+00:00,65994.39,66824.28,65913.52,66524.77,4574.61291,2024-04-22 19:59:59.999000+00:00,303841747.132482,285132,2306.48274,153200374.2885624
2024-04-22 20:00:00+00:00,66524.77,67232.35,66342.1,66819.32,3938.05698,2024-04-22 23:59:59.999000+00:00,263060698.6056537,214827,2114.2139,141225145.2122455
2024-04-23 00:00:00+00:00,66819.32,67183.01,66419.55,66435.01,3243.03761,2024-04-23 03:59:59.999000+00:00,216722593.9156363,183871,1476.76691,98706072.0985789
2024-04-23 04:00:00+00:00,66435.01,66646.0,66020.0,66099.79,3505.2568,2024-04-23 07:59:59.999000+00:00,232618243.1533207,205275,1578.12047,104738741.5026424
2024-04-23 08:00:00+00:00,66099.79,66310.44,65852.35,66043.99,3664.65129,2024-04-23 11:59:59.999000+00:00,242291121.9068593,235692,1874.66447,123949130.0396766
2024-04-23 12:00:00+00:00,66043.99,67130.0,65765.81,66419.56,7336.45218,2024-04-23 15:59:59.999000+00:00,487992398.6080148,418466,3580.89981,238162537.7865978
2024-04-23 16:00:00+00:00,66419.56,66905.99,66350.91,66484.43,2615.80021,2024-04-23 19:59:59.999000+00:00,174391881.6321576,217243,1289.61293,85976547.6411865
2024-04-23 20:00:00+00:00,66484.43,66484.96,65980.0,66414.0,2234.70195,2024-04-23 23:59:59.999000+00:00,148123729.503893,173368,1054.10943,69871796.7783588
2024-04-24 00:00:00+00:00,66414.0,66900.0,66390.0,66608.14,3046.35629,2024-04-24 03:59:59.999000+00:00,203006603.7445989,199335,1454.28279,96909362.7799553
2024-04-24 04:00:00+00:00,66608.14,67070.43,66552.37,66630.9,3233.87893,2024-04-24 07:59:59.999000+00:00,215978545.2094879,257815,1784.5221,119186207.5754005
2024-04-24 08:00:00+00:00,66630.89,66743.01,66203.05,66571.52,3109.38742,2024-04-24 11:59:59.999000+00:00,206678231.8116688,188149,1541.49108,102466561.6967886
2024-04-24 12:00:00+00:00,66571.52,66737.0,64519.03,64610.11,11318.18882,2024-04-24 15:59:59.999000+00:00,740750908.3905866,522727,5496.89937,359622589.4391905
2024-04-24 16:00:00+00:00,64610.1,65156.95,63736.7,63976.06,7661.7157,2024-04-24 19:59:59.999000+00:00,494465916.281535,388141,3881.80042,250588385.0293113
2024-04-24 20:00:00+00:00,63976.05,64447.91,63606.06,64289.59,5226.16921,2024-04-24 23:59:59.999000+00:00,334834656.2197787,228730,2740.51393,175595007.5852236
2024-04-25 00:00:00+00:00,64289.58,64741.47,63860.0,64282.01,3701.42089,2024-04-25 03:59:59.999000+00:00,238162620.0172548,196952,1764.4444,113544853.9560879
2024-04-25 04:00:00+00:00,64282.02,64397.78,63824.07,64017.99,2632.77055,2024-04-25 07:59:59.999000+00:00,169003309.4706708,145467,1208.81163,77612516.5546418
2024-04-25 08:00:00+00:00,64017.99,64192.0,63337.25,63861.23,5784.37183,2024-04-25 11:59:59.999000+00:00,368785546.5967684,241963,2814.05369,179436886.8306946
2024-04-25 12:00:00+00:00,63861.24,64302.99,62794.0,64135.94,9541.23587,2024-04-25 15:59:59.999000+00:00,606092668.5922145,370016,4401.10203,279612289.072968
2024-04-25 16:00:00+00:00,64135.93,64975.0,63971.48,64747.11,5893.40227,2024-04-25 19:59:59.999000+00:00,380272215.281888,258832,2898.46699,187006896.8065106
2024-04-25 20:00:00+00:00,64747.12,65297.94,64447.75,64498.34,3788.26197,2024-04-25 23:59:59.999000+00:00,245387709.3034764,162094,1721.75085,111524693.0475351
2024-04-26 00:00:00+00:00,64498.33,64662.53,63890.82,64381.24,4501.10389,2024-04-26 03:59:59.999000+00:00,289506745.0678887,177517,2220.21052,142796710.3257941
2024-04-26 04:00:00+00:00,64381.25,64610.82,64000.02,64276.95,3820.59365,2024-04-26 07:59:59.999000+00:00,245849673.0572395,133609,1951.86258,125599462.0358708
2024-04-26 08:00:00+00:00,64276.94,64581.52,64059.8,64244.02,3562.57552,2024-04-26 11:59:59.999000+00:00,229115466.1554537,129315,1684.23961,108323758.5318871
2024-04-26 12:00:00+00:00,64244.03,64820.01,63297.48,63503.22,9690.76928,2024-04-26 15:59:59.999000+00:00,620429417.0481288,325129,4780.94929,306171209.9224149
2024-04-26 16:00:00+00:00,63503.22,64162.5,63318.75,63742.05,3712.95105,2024-04-26 19:59:59.999000+00:00,236885867.6677851,158244,1988.12662,126825394.9094173
2024-04-26 20:00:00+00:00,63742.07,64107.32,63689.22,63770.01,1797.20007,2024-04-26 23:59:59.999000+00:00,114844188.3572428,101747,944.84785,60377221.7935148
2024-04-27 00:00:00+00:00,63770.0,63923.41,62391.24,63082.01,6657.76903,2024-04-27 03:59:59.999000+00:00,419332637.0042193,259350,2969.11369,186996067.7857741
2024-04-27 04:00:00+00:00,63082.0,63175.0,62808.0,62966.83,2242.40457,2024-04-27 07:59:59.999000+00:00,141305985.4839569,114441,1088.96189,68618986.2741321
2024-04-27 08:00:00+00:00,62966.84,63060.0,62673.37,62862.14,2079.69094,2024-04-27 11:59:59.999000+00:00,130813774.7023053,111803,937.40375,58956151.5201769
2024-04-27 12:00:00+00:00,62862.13,63408.53,62810.29,62951.75,3503.85622,2024-04-27 15:59:59.999000+00:00,221109071.7180503,152957,1695.12209,106971288.2340194
2024-04-27 16:00:00+00:00,62951.75,63650.0,62750.0,63352.11,4913.85251,2024-04-27 19:59:59.999000+00:00,310528998.2832789,186413,2466.72983,155902249.1679444
2024-04-27 20:00:00+00:00,63352.11,63555.56,63157.98,63461.98,1535.48725,2024-04-27 23:59:59.999000+00:00,97247240.5953052,87458,746.622,47288666.229241
2024-04-28 00:00:00+00:00,63461.98,64370.0,63456.86,64021.62,3385.63662,2024-04-28 03:59:59.999000+00:00,216342062.1575695,141895,1708.30681,109169877.1806304
2024-04-28 04:00:00+00:00,64021.62,64060.0,63800.0,63915.5,2305.67426,2024-04-28 07:59:59.999000+00:00,147400360.1846382,111896,997.65594,63785424.3065683
2024-04-28 08:00:00+00:00,63915.5,63979.27,63345.55,63484.01,2754.13016,2024-04-28 11:59:59.999000+00:00,175309420.7512417,133033,1146.09038,72941339.1356569
2024-04-28 12:00:00+00:00,63484.0,63869.09,63415.6,63540.0,2421.65968,2024-04-28 15:59:59.999000+00:00,154095492.6061967,125771,1106.96564,70444917.6389596
2024-04-28 16:00:00+00:00,63540.0,63976.0,63483.18,63730.49,1787.98929,2024-04-28 19:59:59.999000+00:00,113973440.4359032,108403,859.67778,54796991.1565087
2024-04-28 20:00:00+00:00,63730.49,63745.91,62781.0,63118.62,4294.11004,2024-04-28 23:59:59.999000+00:00,271329240.3376803,169654,2122.64156,134122718.1511813
2024-04-29 00:00:00+00:00,63118.62,63367.05,62150.52,62279.67,4182.37182,2024-04-29 03:59:59.999000+00:00,262689932.2373994,182199,1854.00069,116466011.9359587
2024-04-29 04:00:00+00:00,62279.68,62639.4,61923.13,62399.98,4977.90568,2024-04-29 07:59:59.999000+00:00,309973568.6092419,202265,2468.83185,153756821.5602439
2024-04-29 08:00:00+00:00,62399.98,62673.18,62179.99,62256.0,3033.90933,2024-04-29 11:59:59.999000+00:00,189310039.0256483,147329,1633.89556,101959587.4158456
2024-04-29 12:00:00+00:00,62256.0,63112.29,61765.53,63039.07,8212.51545,2024-04-29 15:59:59.999000+00:00,513040885.4427122,271883,4257.09117,266006289.1621978
2024-04-29 16:00:00+00:00,63039.07,63221.74,62546.37,62987.37,3504.07719,2024-04-29 19:59:59.999000+00:00,220390504.1055024,164337,1575.0035,99062835.6390554
2024-04-29 20:00:00+00:00,62987.37,64228.35,62820.0,63866.0,4239.45,2024-04-29 23:59:59.999000+00:00,269633395.2632171,184283,2197.7716,139801776.5946955
2024-04-30 00:00:00+00:00,63866.0,64734.0,62995.7,63647.99,6641.99134,2024-04-30 03:59:59.999000+00:00,424200710.12028,249197,3400.54651,217188461.8323912
2024-04-30 04:00:00+00:00,63647.99,63708.7,63069.68,63148.74,3035.08013,2024-04-30 07:59:59.999000+00:00,192274324.0016937,151484,1479.46377,93718889.328138
2024-04-30 08:00:00+00:00,63148.74,63244.0,61000.0,61204.42,14068.13369,2024-04-30 11:59:59.999000+00:00,869392457.8234422,438127,7022.84543,433625564.1396027
