timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote
2024-04-04 02:00:00+00:00,66143.99,66152.0,65454.55,65744.38,1570.0426,2024-04-04 02:59:59.999000+00:00,103259209.4827379,84003,637.24072,41899002.7719048
2024-04-04 03:00:00+00:00,65744.38,65796.59,65542.03,65620.01,833.96919,2024-04-04 03:59:59.999000+00:00,54755128.4870589,54517,390.17743,25616687.7209704
2024-04-04 04:00:00+00:00,65620.0,65699.43,65064.52,65480.41,1613.65293,2024-04-04 04:59:59.999000+00:00,105459286.2512149,74276,646.9201,42290502.2269197
2024-04-04 05:00:00+00:00,65480.41,65710.58,65384.0,65591.57,725.26904,2024-04-04 05:59:59.999000+00:00,47511908.1633119,47456,342.51148,22439252.9244302
2024-04-04 06:00:00+00:00,65591.57,65814.69,65548.67,65768.0,650.47753,2024-04-04 06:59:59.999000+00:00,42735001.9860096,44800,312.37365,20521373.0125905
2024-04-04 07:00:00+00:00,65768.01,66290.32,65661.05,66091.6,1749.91757,2024-04-04 07:59:59.999000+00:00,115609242.6739096,86191,826.54335,54599145.1533697
2024-04-04 08:00:00+00:00,66091.59,66435.02,66028.0,66220.01,1001.80238,2024-04-04 08:59:59.999000+00:00,66387832.789659,73948,481.29591,31896117.2812923
2024-04-04 09:00:00+00:00,66220.02,66406.55,66172.0,66273.37,707.28432,2024-04-04 09:59:59.999000+00:00,46878404.222041,65019,353.93428,23457433.9405419
2024-04-04 10:00:00+00:00,66273.38,66468.99,66141.27,66278.62,833.255,2024-04-04 10:59:59.999000+00:00,55278522.4984368,70153,494.18654,32791731.031993
2024-04-04 11:00:00+00:00,66278.61,66431.34,66108.85,66353.67,886.30026,2024-04-04 11:59:59.999000+00:00,58773077.6215484,60315,525.57947,34858768.429595
2024-04-04 12:00:00+00:00,66353.68,66816.66,66330.56,66709.0,2110.78859,2024-04-04 12:59:59.999000+00:00,140531495.2531072,84690,1314.95573,87540671.136617
2024-04-04 13:00:00+00:00,66709.0,67500.0,66690.0,67242.15,3459.83249,2024-04-04 13:59:59.999000+00:00,232581659.5601336,139072,1808.71172,121545407.3337158
2024-04-04 14:00:00+00:00,67242.14,67927.69,67075.7,67691.97,3384.05973,2024-04-04 14:59:59.999000+00:00,228823691.2401723,126020,1777.88397,120193078.1816092
2024-04-04 15:00:00+00:00,67691.98,67808.0,67428.57,67647.99,1840.61889,2024-04-04 15:59:59.999000+00:00,124443995.2809766,85273,853.03796,57674365.1724214
2024-04-04 16:00:00+00:00,67648.0,68188.0,67526.5,67807.64,2087.67665,2024-04-04 16:59:59.999000+00:00,141723811.2254359,102316,1091.9197,74140723.4106997
2024-04-04 17:00:00+00:00,67807.65,68896.1,67721.41,68849.18,2272.37867,2024-04-04 17:59:59.999000+00:00,155138490.257871,110032,1249.82368,85382401.5664777
2024-04-04 18:00:00+00:00,68849.18,69309.91,68510.63,68593.5,4368.6816,2024-04-04 18:59:59.999000+00:00,301011202.5243613,162878,2341.49976,161339781.5911586
2024-04-04 19:00:00+00:00,68593.5,69086.23,68334.24,68500.0,2553.96967,2024-04-04 19:59:59.999000+00:00,175326344.7829522,107716,1104.32464,75809563.6641131
2024-04-04 20:00:00+00:00,68500.0,68551.99,67320.0,67931.26,3868.35856,2024-04-04 20:59:59.999000+00:00,262180102.8225616,135869,1847.04077,125160429.6693472
2024-04-04 21:00:00+00:00,67931.26,68148.69,67495.0,67787.9,1401.80098,2024-04-04 21:59:59.999000+00:00,95055136.2452706,57368,687.0254,46578196.6594659
2024-04-04 22:00:00+00:00,67787.91,68051.94,67604.93,67937.05,737.03732,2024-04-04 22:59:59.999000+00:00,50012031.4033836,53064,421.51765,28606731.4097118
2024-04-04 23:00:00+00:00,67937.06,68565.54,67889.2,68487.79,1487.18784,2024-04-04 23:59:59.999000+00:00,101619458.4203922,68009,833.59102,56951095.3734252
2024-04-05 00:00:00+00:00,68487.8,68756.67,68166.66,68606.0,1175.08722,2024-04-05 00:59:59.999000+00:00,80346098.3237463,70451,655.1592,44797140.1211439
2024-04-05 01:00:00+00:00,68606.01,68615.58,67760.93,68160.0,1670.1897,2024-04-05 01:59:59.999000+00:00,113785680.4706071,82658,748.2317,50973383.2248775
2024-04-05 02:00:00+00:00,68160.0,68161.82,67435.67,67600.0,1715.61727,2024-04-05 02:59:59.999000+00:00,116224433.0288162,86073,716.1367,48515394.0234479
2024-04-05 03:00:00+00:00,67599.99,68033.33,67570.0,67863.99,1213.46103,2024-04-05 03:59:59.999000+00:00,82316083.0335378,60025,621.90518,42184084.2932339
2024-04-05 04:00:00+00:00,67864.0,68028.0,67450.01,67647.99,1133.66513,2024-04-05 04:59:59.999000+00:00,76761766.6223646,59327,537.28899,36381504.7671911
2024-04-05 05:00:00+00:00,67648.0,67750.99,66380.0,66888.04,2488.49304,2024-04-05 05:59:59.999000+00:00,166350575.4910674,117086,1148.18465,76745522.3899335
2024-04-05 06:00:00+00:00,66888.03,67179.56,66770.86,67140.56,1020.72921,2024-04-05 06:59:59.999000+00:00,68375448.3913319,57633,612.02414,41000391.2917614
2024-04-05 07:00:00+00:00,67140.56,67144.55,66832.5,66930.74,1015.3219,2024-04-05 07:59:59.999000+00:00,67994810.9084096,67098,538.39788,36052958.1442855
2024-04-05 08:00:00+00:00,66930.75,67684.26,66917.74,67151.21,1465.32326,2024-04-05 08:59:59.999000+00:00,98613934.5553736,81334,808.60304,54417825.865746
2024-04-05 09:00:00+00:00,67151.2,67151.21,66383.01,66805.98,1896.92624,2024-04-05 09:59:59.999000+00:00,126547286.3279777,100983,871.54287,58139839.996489
2024-04-05 10:00:00+00:00,66805.99,67213.84,66708.01,67034.65,1184.71947,2024-04-05 10:59:59.999000+00:00,79336683.0516104,88015,639.01743,42795291.6094558
2024-04-05 11:00:00+00:00,67034.66,67087.98,66388.0,66478.0,1373.76533,2024-04-05 11:59:59.999000+00:00,91660427.1432274,84664,633.80911,42299124.0015966
2024-04-05 12:00:00+00:00,66478.0,66888.0,65952.56,66883.99,3678.85999,2024-04-05 12:59:59.999000+00:00,244328780.9131285,153614,1884.05427,125166279.4832517
2024-04-05 13:00:00+00:00,66883.99,67589.61,66524.18,67500.0,2645.03909,2024-04-05 13:59:59.999000+00:00,177346372.6783005,105143,1394.77291,93528775.1324703
2024-04-05 14:00:00+00:00,67500.01,68566.66,67314.11,68139.39,3816.29678,2024-04-05 14:59:59.999000+00:00,259203498.594885,148598,2089.97138,141990258.0458135
2024-04-05 15:00:00+00:00,68139.39,68268.14,67628.2,68190.62,1640.95515,2024-04-05 15:59:59.999000+00:00,111442516.3736712,84880,849.25006,57684578.7708349
2024-04-05 16:00:00+00:00,68190.62,68380.0,67680.0,67953.8,1475.64352,2024-04-05 16:59:59.999000+00:00,100332450.3737026,71313,722.90677,49163834.0601046
2024-04-05 17:00:00+00:00,67953.79,67986.83,67358.93,67442.49,1069.21575,2024-04-05 17:59:59.999000+00:00,72338054.7496225,55538,488.11389,33022633.6064055
2024-04-05 18:00:00+00:00,67442.49,67729.54,67316.0,67629.02,1385.22601,2024-04-05 18:59:59.999000+00:00,93604051.9811905,78742,759.31618,51305286.1174343
2024-04-05 19:00:00+00:00,67629.01,68096.0,67382.6,67412.4,2134.09921,2024-04-05 19:59:59.999000+00:00,144713653.9482726,72930,854.43271,57936624.001319
2024-04-05 20:00:00+00:00,67412.41,67758.04,67342.0,67643.48,913.59767,2024-04-05 20:59:59.999000+00:00,61697872.4125775,42755,426.97088,28837598.8763738
2024-04-05 21:00:00+00:00,67643.48,67838.07,67515.44,67515.45,657.73746,2024-04-05 21:59:59.999000+00:00,44538309.1455362,54235,311.2579,21077428.7847771
2024-04-05 22:00:00+00:00,67515.44,67843.55,67503.31,67628.53,582.37176,2024-04-05 22:59:59.999000+00:00,39417592.2915183,45137,311.8193,21104922.5380707
2024-04-05 23:00:00+00:00,67628.53,67966.67,67628.52,67820.62,562.88954,2024-04-05 23:59:59.999000+00:00,38182554.4255335,33748,266.81739,18099543.6165712
2024-04-06 00:00:00+00:00,67820.63,68065.2,67686.23,67900.57,864.08882,2024-04-06 00:59:59.999000+00:00,58629159.0699101,45107,418.14419,28376458.3637435
2024-04-06 01:00:00+00:00,67900.56,67977.73,67643.47,67689.99,752.97272,2024-04-06 01:59:59.999000+00:00,51074984.865849,44937,229.71279,15584823.2818113
2024-04-06 02:00:00+00:00,67689.99,67765.77,67447.83,67574.59,1037.00772,2024-04-06 02:59:59.999000+00:00,70111065.3664868,46304,331.48354,22407275.0123722
2024-04-06 03:00:00+00:00,67574.6,67882.5,67574.59,67788.01,522.70715,2024-04-06 03:59:59.999000+00:00,35401928.2724298,35698,249.76719,16917923.7455735
2024-04-06 04:00:00+00:00,67788.0,67819.13,67602.0,67735.84,571.42809,2024-04-06 04:59:59.999000+00:00,38702014.6182753,32310,207.50562,14051477.6329575
2024-04-06 05:00:00+00:00,67735.84,68232.14,67720.17,68038.74,1113.53981,2024-04-06 05:59:59.999000+00:00,75752284.6061029,91254,587.01039,39928723.8673443
2024-04-06 06:00:00+00:00,68038.75,68162.9,67845.2,68109.42,581.55984,2024-04-06 06:59:59.999000+00:00,39557975.2542105,32844,287.03131,19525316.4728819
2024-04-06 07:00:00+00:00,68109.43,68189.33,67940.54,67992.02,803.90434,2024-04-06 07:59:59.999000+00:00,54695860.6521744,41220,368.1344,25048472.46717
2024-04-06 08:00:00+00:00,67992.02,68106.88,67859.53,68012.14,775.39042,2024-04-06 08:59:59.999000+00:00,52698927.7225245,33824,371.19388,25231404.3827748
2024-04-06 09:00:00+00:00,68012.15,68120.0,67747.86,67792.0,856.29225,2024-04-06 09:59:59.999000+00:00,58125544.0729634,41063,447.55562,30370874.5492608
2024-04-06 10:00:00+00:00,67792.0,67886.37,67714.72,67842.17,503.36071,2024-04-06 10:59:59.999000+00:00,34131972.3603878,32730,254.92176,17285847.2690234
2024-04-06 11:00:00+00:00,67842.18,67904.35,67615.22,67668.16,507.81819,2024-04-06 11:59:59.999000+00:00,34399099.8493646,37264,231.99748,15716420.0815428
